id,user,created_at,text,fav,RT,follower,follows,user_id

1298839043132686337,CRAYONDAYO,2020-08-27 04:25:33,RT @konotarogomame: ８月２５日００:００国内感染者６３１２１　退院５０４３１　入院治療を要する者１１３３０　　重症者２５２　死亡１１９６　確認中１９６,0,816,3327,4994,83283741
1298824767101755394,TxkcWH90DVxuYfC,2020-08-27 03:28:50,RT @konotarogomame: ８月２５日００:００国内感染者６３１２１　退院５０４３１　入院治療を要する者１１３３０　　重症者２５２　死亡１１９６　確認中１９６,0,816,24,37,1182542906004885504
1298780600220844038,7ZSqZDdY0RD6NM1,2020-08-27 00:33:19,RT @konotarogomame: ８月２５日００:００国内感染者６３１２１　退院５０４３１　入院治療を要する者１１３３０　　重症者２５２　死亡１１９６　確認中１９６,0,816,49,223,1124600634659835904
1298735136427524096,nabeyorihako,2020-08-26 21:32:40,RT @konotarogomame: ８月２５日００:００国内感染者６３１２１　退院５０４３１　入院治療を要する者１１３３０　　重症者２５２　死亡１１９６　確認中１９６,0,816,13,47,1453442071
1298694544247029762,E27FdOJwjnhdfpd,2020-08-26 18:51:22,RT @konotarogomame: ８月２５日００:００国内感染者６３１２１　退院５０４３１　入院治療を要する者１１３３０　　重症者２５２　死亡１１９６　確認中１９６,0,816,512,857,996114272609386497
1298663227878805504,hirokyun,2020-08-26 16:46:56,RT @konotarogomame: ８月２５日００:００国内感染者６３１２１　退院５０４３１　入院治療を要する者１１３３０　　重症者２５２　死亡１１９６　確認中１９６,0,816,1698,1307,14538474
1298618016142221317,sachigael,2020-08-26 13:47:16,RT @konotarogomame: ８月２５日００:００国内感染者６３１２１　退院５０４３１　入院治療を要する者１１３３０　　重症者２５２　死亡１１９６　確認中１９６,0,816,49,159,113928591
1298601650752389120,konoshikakatan,2020-08-26 12:42:15,RT @konotarogomame: ８月２５日００:００国内感染者６３１２１　退院５０４３１　入院治療を要する者１１３３０　　重症者２５２　死亡１１９６　確認中１９６,0,816,150,146,1264863493951377408
1298594651704721409,Kf88kYvFhX9P5zs,2020-08-26 12:14:26,RT @konotarogomame: ８月２５日００:００国内感染者６３１２１　退院５０４３１　入院治療を要する者１１３３０　　重症者２５２　死亡１１９６　確認中１９６,0,816,29,10,1096397270591795202
1298580839198887936,hattatetsu,2020-08-26 11:19:33,RT @konotarogomame: ８月２５日００:００国内感染者６３１２１　退院５０４３１　入院治療を要する者１１３３０　　重症者２５２　死亡１１９６　確認中１９６,0,816,43,142,84611883
