id,user,created_at,text,fav,RT,follower,follows,user_id

1297913337255084032,N8xe0uQYGlBFmeV,2020-08-24 15:07:08,RT @SakemotoMasao: プーチン、娘にワクチン投与して熱が出たけど大丈夫だったからワクチン承認したと。4日後、娘が死亡とニュースが出ている。厚労省は購入して2021年に国民全員に投与計画。ヤバ過ぎるだろ。 https://t.co/GBsQe6PUjg,0,1299,12,51,1176000417697632256
1297454934284275712,ym,2020-08-23 08:45:36,RT @SakemotoMasao: プーチン、娘にワクチン投与して熱が出たけど大丈夫だったからワクチン承認したと。4日後、娘が死亡とニュースが出ている。厚労省は購入して2021年に国民全員に投与計画。ヤバ過ぎるだろ。 https://t.co/GBsQe6PUjg,0,1299,1801,1759,4144151
1297454442992656387,agenda2020NWO,2020-08-23 08:43:39,RT @SakemotoMasao: プーチン、娘にワクチン投与して熱が出たけど大丈夫だったからワクチン承認したと。4日後、娘が死亡とニュースが出ている。厚労省は購入して2021年に国民全員に投与計画。ヤバ過ぎるだろ。 https://t.co/GBsQe6PUjg,0,1299,148,141,1191279070182404096
1297153143382265856,minann_onelove,2020-08-22 12:46:23,RT @SakemotoMasao: プーチン、娘にワクチン投与して熱が出たけど大丈夫だったからワクチン承認したと。4日後、娘が死亡とニュースが出ている。厚労省は購入して2021年に国民全員に投与計画。ヤバ過ぎるだろ。 https://t.co/GBsQe6PUjg,0,1299,114,275,3138970602
1297151690303393792,yakota333,2020-08-22 12:40:37,RT @SakemotoMasao: プーチン、娘にワクチン投与して熱が出たけど大丈夫だったからワクチン承認したと。4日後、娘が死亡とニュースが出ている。厚労省は購入して2021年に国民全員に投与計画。ヤバ過ぎるだろ。 https://t.co/GBsQe6PUjg,0,1299,708,530,121087372
1296837470508576769,azteck_radio,2020-08-21 15:52:01,RT @SakemotoMasao: プーチン、娘にワクチン投与して熱が出たけど大丈夫だったからワクチン承認したと。4日後、娘が死亡とニュースが出ている。厚労省は購入して2021年に国民全員に投与計画。ヤバ過ぎるだろ。 https://t.co/GBsQe6PUjg,0,1299,480,1018,318402243
1296815734954184706,nn_hideaki,2020-08-21 14:25:39,RT @SakemotoMasao: プーチン、娘にワクチン投与して熱が出たけど大丈夫だったからワクチン承認したと。4日後、娘が死亡とニュースが出ている。厚労省は購入して2021年に国民全員に投与計画。ヤバ過ぎるだろ。 https://t.co/GBsQe6PUjg,0,1299,111,961,625896852
1296806513663602690,Urinal_Cake69,2020-08-21 13:49:01,RT @SakemotoMasao: プーチン、娘にワクチン投与して熱が出たけど大丈夫だったからワクチン承認したと。4日後、娘が死亡とニュースが出ている。厚労省は購入して2021年に国民全員に投与計画。ヤバ過ぎるだろ。 https://t.co/GBsQe6PUjg,0,1299,81,321,1693531477
1296794316879171587,Ddr56nyBjXLQMHd,2020-08-21 13:00:33,RT @SakemotoMasao: プーチン、娘にワクチン投与して熱が出たけど大丈夫だったからワクチン承認したと。4日後、娘が死亡とニュースが出ている。厚労省は購入して2021年に国民全員に投与計画。ヤバ過ぎるだろ。 https://t.co/GBsQe6PUjg,0,1299,334,396,1116704428067700738
